la_code,la_name,cluster_id,year,centroid_lon,centroid_lat,n_collisions,n_casualties,n_fatal,n_serious,n_slight,speed_limit,urban_or_rural,first_road_class,road_type,junction_detail
E09000015,Harrow,1,2019,-0.30068925,51.60721575,4,4,0,2,2,30,1,3,6,6
E09000015,Harrow,1,2020,-0.30068925,51.60721575,4,6,0,1,3,30,1,3,6,6
E09000015,Harrow,1,2021,-0.30068925,51.60721575,3,3,0,0,3,30,1,3,6,6
E09000015,Harrow,1,2022,-0.30068925,51.60721575,7,8,0,2,5,30,1,3,6,6
E09000015,Harrow,1,2023,-0.30068925,51.60721575,6,9,0,0,6,30,1,3,6,6
E09000015,Harrow,1,2024,-0.30068925,51.60721575,0,0,0,0,0,30,1,3,6,6
E09000015,Harrow,2,2019,-0.3705351666666667,51.57686016666667,7,7,0,1,6,30,1,5,6,9
E09000015,Harrow,2,2020,-0.3705351666666667,51.57686016666667,1,1,0,1,0,30,1,5,6,9
E09000015,Harrow,2,2021,-0.3705351666666667,51.57686016666667,1,1,0,1,0,30,1,5,6,9
E09000015,Harrow,2,2022,-0.3705351666666667,51.57686016666667,1,1,0,1,0,30,1,5,6,9
E09000015,Harrow,2,2023,-0.3705351666666667,51.57686016666667,2,2,0,0,2,30,1,5,6,9
E09000015,Harrow,2,2024,-0.3705351666666667,51.57686016666667,0,0,0,0,0,30,1,5,6,9
E09000015,Harrow,3,2019,-0.3335456,51.59363335,12,12,0,1,11,30,1,3,6,1
E09000015,Harrow,3,2020,-0.3335456,51.59363335,6,7,0,2,4,30,1,3,6,1
E09000015,Harrow,3,2021,-0.3335456,51.59363335,6,6,0,2,4,30,1,3,6,1
E09000015,Harrow,3,2022,-0.3335456,51.59363335,4,4,0,1,3,30,1,3,6,1
E09000015,Harrow,3,2023,-0.3335456,51.59363335,12,12,0,3,9,30,1,3,6,1
E09000015,Harrow,3,2024,-0.3335456,51.59363335,0,0,0,0,0,30,1,3,6,1
E09000015,Harrow,4,2019,-0.3391602608695652,51.603871043478264,3,3,0,0,3,30,1,3,6,3
E09000015,Harrow,4,2020,-0.3391602608695652,51.603871043478264,4,5,0,0,4,30,1,3,6,3
E09000015,Harrow,4,2021,-0.3391602608695652,51.603871043478264,7,8,0,1,6,30,1,3,6,3
E09000015,Harrow,4,2022,-0.3391602608695652,51.603871043478264,6,7,0,0,6,30,1,3,6,3
E09000015,Harrow,4,2023,-0.3391602608695652,51.603871043478264,3,3,0,0,3,30,1,3,6,3
E09000015,Harrow,4,2024,-0.3391602608695652,51.603871043478264,0,0,0,0,0,30,1,3,6,3
